-75.66013897662668, -207.82604633413683
-73.53758686039168, -193.5002236518107
-71.41503474415669, -182.88868668377012
-57.41208675510637, -184.33780149920568
-54.46409770477999, -184.70726546082733
-50.41061276058116, -175.86507999535888
-47.094125078964055, -185.0782042764463
-37.14466203411246, -186.18696487481066
-28.66919351442408, -186.92675312955248
-23.878711307643698, -176.97937129621266
-20.562223626026537, -187.29793775417085
-8.770267424721055, -188.40731287503417
1.5476942514213192, -189.88467710352194
6.706675089492535, -178.83197599781118
10.02316277110964, -190.25598463264004
34.34407243630238, -192.10649995774253
100.67382606864595, -198.02431437767774
226.70035797009893, -209.4892502109288
241.44030322173091, -210.59960856779009
243.2827963781849, -195.12403261409844
247.33628132238368, -147.59137095815368
255.07475257949034, -203.23454152180972
256.18024847336267, -223.8698308702297
253.9692566856179, -258.87476237747154
246.9677826910929, -301.2477106386879
242.91429774689402, -260.34499814497286
241.44030322173091, -238.97262444080587
226.70035797009893, -240.44163116330964
101.04232469993678, -249.6117388694791
34.34407243630238, -254.01126186250445
10.02316277110964, -255.84555379363786
6.338176458201701, -266.8987465173478
0.8106969888397657, -256.9479233580145
-9.875763318593442, -256.9443591275213
-21.299220888608147, -257.6775105392757
-23.878711307643698, -267.99411052523766
-29.037692145714914, -259.1488524472749
-38.61865655927568, -259.14565693028106
-47.831122341545665, -260.2480264946577
-51.14761002316277, -268.72197704350225
-55.569593598652375, -261.7193684026569
-72.8890292693199, -261.3451111655443
-74.36302379448307, -248.07931342509625
-76.20551695093707, -237.76123858513705
-75.83701831964629, -222.28517101344636
